empresa,nicho,cidade,telefone,email,site,linkedin,instagram,google_maps_url,status
"Maré Alta Charter Náutico","produtora de eventos corporativos","Rua George Ohm, 206 - Moema, São Paulo - SP, 04077-020","011947691699","","https://marealtacharter.com.br/","","","https://www.google.com.br/maps/place/Mar%C3%A9+Alta+Charter+N%C3%A1utico/data=!4m7!3m6!1s0x94ce5a10895e9cdf:0x3e8ddf2a9a67c6a!8m2!3d-23.612102!4d-46.693337!16s%2Fg%2F1q5bmwgwj!19sChIJ35xeiRBazpQRanymqfLd6AM?authuser=0&hl=pt-BR&rclk=1","extracted"
"ZAZ Produções","produtora de eventos corporativos","Av. Paulista, 807 - Conjunto 807 - Bela Vista, São Paulo - SP, 01310-100","01132979671","contato@zazproducoes.com","http://www.zazproducoes.com/","https://www.linkedin.com/company/zazproducoes","https://www.instagram.com/zazproducoes","https://www.google.com.br/maps/place/ZAZ+Produ%C3%A7%C3%B5es/data=!4m7!3m6!1s0x94ce59b89b22ad73:0xcb0630c9d543bb6d!8m2!3d-23.5665641!4d-46.650928!16s%2Fg%2F11b69jh26p!19sChIJc60im7hZzpQRbbtD1ckwBss?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Playcorp Agência de Eventos em São Paulo","produtora de eventos corporativos","R. Antônio Raposo - Lapa, São Paulo - SP, 05074-020","011990256428","playcorp@playcorp.com.br","http://www.playcorpeventos.com.br/","","https://www.instagram.com/playcorpeventos","https://www.google.com.br/maps/place/Playcorp+Ag%C3%AAncia+de+Eventos+em+S%C3%A3o+Paulo/data=!4m7!3m6!1s0x94ce578999cf034d:0x41a6b8af400c3260!8m2!3d-23.5209682!4d-46.7065563!16s%2Fg%2F1pt_wg1sy!19sChIJTQPPmYlXzpQRYDIMQK-4pkE?authuser=0&hl=pt-BR&rclk=1","new"
"7418 Produções de Eventos","produtora de eventos corporativos","Alameda Barros - Santa Cecilia, São Paulo - SP, 01232-000","011991441189","","","","","https://www.google.com.br/maps/place/7418+Produ%C3%A7%C3%B5es+de+Eventos/data=!4m7!3m6!1s0x94ce597f8f83fd7d:0x935ad6afcd0b56e7!8m2!3d-23.5365757!4d-46.6557692!16s%2Fg%2F11n4q6c5tw!19sChIJff2Dj39ZzpQR51YLza_WWpM?authuser=0&hl=pt-BR&rclk=1","extracted"
"i2 Produções | Agência de Eventos Corporativos","produtora de eventos corporativos","R. Mourato Coelho, 957 - Vila Madalena, São Paulo - SP, 05417-011","011955517920","camila@i2producoes.com.br","http://www.i2producoes.com.br/","","https://www.instagram.com/explore","https://www.google.com.br/maps/place/i2+Produ%C3%A7%C3%B5es+%7C+Ag%C3%AAncia+de+Eventos+Corporativos/data=!4m7!3m6!1s0x94ce57a65189cea9:0xd54830802542dbfb!8m2!3d-23.5595646!4d-46.6905853!16s%2Fg%2F11c1q86ryh!19sChIJqc6JUaZXzpQR-9tCJYAwSNU?authuser=0&hl=pt-BR&rclk=1","new"
"Grupo MM Eventos","produtora de eventos corporativos","Avenida Paulista 1439 Cjs: 81, 83, 84 - Bela Vista, São Paulo - SP, 01311-926","01121752450","ti@grupommeventos.com","http://grupommeventos.com.br/","https://www.linkedin.com/company/grupo-mm-full-experience","https://www.instagram.com/grupommfullexperience","https://www.google.com.br/maps/place/Grupo+MM+Eventos/data=!4m7!3m6!1s0x94ce59c8d86c56a7:0x6a2547b37c1e656b!8m2!3d-23.5627456!4d-46.6554805!16s%2Fg%2F1q5gqnm4z!19sChIJp1Zs2MhZzpQRa2UefLNHJWo?authuser=0&hl=pt-BR&rclk=1","new"
"Antonicelli - Agência de Eventos Corporativos e Produtora de Conteúdos Audiovisuais em São Paulo","produtora de eventos corporativos","Alamega Olga, 288 - 4º Andar - CJ 44 a 47 - Barra Funda, São Paulo - SP, 01155-040","011970596524","valquiria@antonicelli.com.br","http://www.antonicelli.com.br/","https://www.linkedin.com/company/antonicelli-comunica%C3%A7%C3%A3o-e-eventos","https://www.instagram.com/antonicellieventos","https://www.google.com.br/maps/place/Antonicelli+-+Ag%C3%AAncia+de+Eventos+Corporativos+e+Produtora+de+Conte%C3%BAdos+Audiovisuais+em+S%C3%A3o+Paulo/data=!4m7!3m6!1s0x94cef771e91478c5:0x8880e3cf2b9d30e0!8m2!3d-23.5289307!4d-46.6629989!16s%2Fg%2F11f770xh1q!19sChIJxXgU6XH3zpQR4DCdK8_jgIg?authuser=0&hl=pt-BR&rclk=1","new"
"Bureau de Eventos","produtora de eventos corporativos","Edifício Amadeus Mozart - Cinelândia - Praça Floriano, 55 - sala 702 - Centro, Rio de Janeiro - RJ, 20031-050","02133233500","eventos@bureaueventos.com.br","http://www.bureaueventos.com.br/","https://www.linkedin.com/company/bureau-de-eventos-ltda","https://www.instagram.com/bureaueventos","https://www.google.com.br/maps/place/Bureau+de+Eventos/data=!4m7!3m6!1s0x9bd6bca93ab3e1:0x620ce4ba254d5234!8m2!3d-22.9105127!4d-43.1763172!16s%2Fg%2F1tqcmfpz!19sChIJ4bM6qbzWmwARNFJNJbrkDGI?authuser=0&hl=pt-BR&rclk=1","new"
"Space Produções & Formaturas","produtora de eventos corporativos","Av. Pres. Vargas, 542 - sala 1401 - Centro, Rio de Janeiro - RJ, 20071-901","021975204507","","","","","https://www.google.com.br/maps/place/Space+Produ%C3%A7%C3%B5es+%26+Formaturas/data=!4m7!3m6!1s0x990977d3bedb8d:0x814dfba29f08b53d!8m2!3d-22.9014949!4d-43.1812773!16s%2Fg%2F11h566t84y!19sChIJjdu-03cJmQARPbUIn6L7TYE?authuser=0&hl=pt-BR&rclk=1","extracted"
"Supera produtora e gestão de eventos artes e entretenimento","produtora de eventos corporativos","Estr. Henrique de Melo, 880 - sala 103 - Bento Ribeiro, Rio de Janeiro - RJ, 21240-190","021971880086","contato@superaprodutora.com.br","https://superaprodutora.com/","","https://www.instagram.com/superaeventos","https://www.google.com.br/maps/place/Supera+produtora+e+gest%C3%A3o+de+eventos+artes+e+entretenimento/data=!4m7!3m6!1s0x9962e544fb68cf:0x8db319a5f3de34d3!8m2!3d-22.8735194!4d-43.3577309!16s%2Fg%2F11f3gxw_gy!19sChIJz2j7ROVimQAR0zTe86UZs40?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Evolution Promoções e Eventos","produtora de eventos corporativos","R. Arquias Cordeiro, 464 - Todos os Santos, Rio de Janeiro - RJ, 20770-000","021935005155","comercial@gepromo.com.br","https://gepromo.com.br/","","","https://www.google.com.br/maps/place/Evolution+Promo%C3%A7%C3%B5es+e+Eventos/data=!4m7!3m6!1s0x7ab1861932e47bf:0x168a11c1ef63a7b8!8m2!3d-22.8995705!4d-43.2797703!16s%2Fg%2F11c1s3nm_w!19sChIJv0cuk2EYqwcRuKdj78ERihY?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Eventos Corporativos - NLX Eventos","produtora de eventos corporativos","505 85, Rua Francisco Dantas - Freguesia (Jacarepaguá), Rio de Janeiro - RJ, 22753-045","02133238629","","http://nlxeventos.com.br/","","","https://www.google.com.br/maps/place/Eventos+Corporativos+-+NLX+Eventos/data=!4m7!3m6!1s0x9bd832cc8f5039:0x23831f07a8e4948f!8m2!3d-22.9466546!4d-43.3407577!16s%2Fg%2F11bw82lhrb!19sChIJOVCPzDLYmwARj5TkqAcfgyM?authuser=0&hl=pt-BR&rclk=1","extracted"
"Agência Unique","produtora de eventos corporativos","R. Alm. Barroso, 81 - Centro, Rio de Janeiro - RJ, 20031-004","021970894722","mauricio.bastos@agenciaunique.com","http://www.agenciaunique.com/","","https://www.instagram.com/agencia.unique","https://www.google.com.br/maps/place/Ag%C3%AAncia+Unique/data=!4m7!3m6!1s0x9bd5b307944ed7:0xb14d4edbc9fbcda7!8m2!3d-22.9073956!4d-43.1751701!16s%2Fg%2F11rfcxd1qm!19sChIJ106UB7PVmwARp837ydtOTbE?authuser=0&hl=pt-BR&rclk=1","new"
"Home Book Produções e Eventos","produtora de eventos corporativos","Av. Mal. Câmara, 160 - Sala 1107/581 - Centro, Rio de Janeiro - RJ, 20020-080","02135186632","","https://homebookeventos.wixsite.com/homebookeventos","https://www.linkedin.com/in/ricardo-oliveira-825699147/","https://www.instagram.com/homebookeventos","https://www.google.com.br/maps/place/Home+Book+Produ%C3%A7%C3%B5es+e+Eventos/data=!4m7!3m6!1s0x9bd9502f0145af:0x21be14ade0f35ea4!8m2!3d-22.9095897!4d-43.1691335!16s%2Fg%2F11h81gs1dj!19sChIJr0UBL1DZmwARpF7z4K0UviE?authuser=0&hl=pt-BR&rclk=1","extracted"
"CMC EVENTOS : Eventos Sociais e Eventos Corporativos Rio de Janeiro RJ","produtora de eventos corporativos","R. Raimundo Corrêa - Copacabana, Rio de Janeiro - RJ, 24732-210","02130790402","","","","","https://www.google.com.br/maps/place/CMC+EVENTOS+:+Eventos+Sociais+e+Eventos+Corporativos+Rio+de+Janeiro+RJ/data=!4m7!3m6!1s0x9bd5448180ad47:0x6215fa14e3d507e7!8m2!3d-22.9713704!4d-43.1890802!16s%2Fg%2F11f545n3mk!19sChIJR62AgUTVmwAR5wfV4xT6FWI?authuser=0&hl=pt-BR&rclk=1","extracted"
"Golden Tulip Brasília Alvorada","produtora de eventos corporativos","SHTN Trecho 1 - Asa Norte, Brasília - DF, 70800-200","06134298000","","http://www.goldentulipbrasiliaalvorada.com/","","","https://www.google.com.br/maps/place/Golden+Tulip+Bras%C3%ADlia+Alvorada/data=!4m7!3m6!1s0x935a3cbd3eaefd45:0x61e90bfb7cdc1284!8m2!3d-15.788772!4d-47.829226!16s%2Fg%2F11b7t5pt9z!19sChIJRf2uPr08WpMRhBLcfPsL6WE?authuser=0&hl=pt-BR&rclk=1","extracted"
"AFIX EVENTOS","produtora de eventos corporativos","Rua santa luzia Lurdes - Meireles, Valparaíso de Goiás - GO, 72873-029","06142101374","admin@afixeventos.com.br","http://www.afixeventos.com.br/","","https://www.instagram.com/afixeventos","https://www.google.com.br/maps/place/AFIX+EVENTOS/data=!4m7!3m6!1s0x935a3127a008bfaf:0x4ca7119e333d6fdc!8m2!3d-16.057654!4d-47.958572!16s%2Fg%2F11h3lf5hbp!19sChIJr78IoCcxWpMR3G89M54Rp0w?authuser=0&hl=pt-BR&rclk=1","generic_email"
"FIXE Eventos - Empresa de Organização e Produção de Eventos | Brasília","produtora de eventos corporativos","51 - SCLN 111, Bloco D, Sala 201 - Asa Norte, Brasília - DF, 70754-540","061981516108","","https://www.fixeeventos.com.br/","","","https://www.google.com.br/maps/place/FIXE+Eventos+-+Empresa+de+Organiza%C3%A7%C3%A3o+e+Produ%C3%A7%C3%A3o+de+Eventos+%7C+Bras%C3%ADlia/data=!4m7!3m6!1s0x935a2f25abdcf0a9:0xcb75d66e1f052798!8m2!3d-15.7528543!4d-47.8899846!16s%2Fg%2F11h2k2zm9f!19sChIJqfDcqyUvWpMRmCcFH27Wdcs?authuser=0&hl=pt-BR&rclk=1","extracted"
"A Produtora","produtora de eventos corporativos","Centro Empresarial Mont Blanc - SEPS 705/905 Bl. C, Sala 512 - Asa Sul, Brasília - DF, 70390-055","061996592339","biancafagundes010@gmail.com","https://www.ahprodutora.com.br/","","https://www.instagram.com/aprodutora_eventos","https://www.google.com.br/maps/place/A+Produtora/data=!4m7!3m6!1s0x23db98b4ac682ff9:0x45815690bc9d1108!8m2!3d-15.8055874!4d-47.9023405!16s%2Fg%2F11wbhm6fqb!19sChIJ-S9orLSY2yMRCBGdvJBWgUU?authuser=0&hl=pt-BR&rclk=1","new"
"Joob Eventos","produtora de eventos corporativos","Condomínio do Edifício Centro Empresarial Norte - SRTVN, Quadra 701, Bloco C, Ala B - Sala 730 - Asa Norte, Brasília - DF, 70719-903","06132745420","milenabbrandao@gmail.com","http://joobeventos.com.br/","","","https://www.google.com.br/maps/place/Joob+Eventos/data=!4m7!3m6!1s0x935a3a88dfa9f0d5:0x6dc4c12b26113e49!8m2!3d-15.7849947!4d-47.8902081!16s%2Fg%2F11sd994n52!19sChIJ1fCp34g6WpMRST4RJivBxG0?authuser=0&hl=pt-BR&rclk=1","new"
"HY Produções e Eventos","produtora de eventos corporativos","SHN Q. 1 Edificio LE QUARTIER, BL A Sala 1001 - Asa Norte, Brasília - DF, 70701-010","061983558250","hyproducoeseeventos@gmail.com","https://hyproducoeseeventos.com.br/","","https://www.instagram.com/hyproducoeseeventos","https://www.google.com.br/maps/place/HY+Produ%C3%A7%C3%B5es+e+Eventos/data=!4m7!3m6!1s0x935a3b8b5a44a539:0xa1421b392ea058ed!8m2!3d-15.7895417!4d-47.8872821!16s%2Fg%2F11vz6r1bpy!19sChIJOaVEWos7WpMR7VigLjkbQqE?authuser=0&hl=pt-BR&rclk=1","new"
"Mood Eventos","produtora de eventos corporativos","EDIF VIA IMPORT CENTER - SIA TRECHO 05 LOTE 05/35, SALA 329 - SIA, Brasília - DF, 71205-050","","filler@godaddy.com","https://moodeventos.com.br/","","https://www.instagram.com/moodeventos2","https://www.google.com.br/maps/place/Mood+Eventos/data=!4m7!3m6!1s0x935a31d0cfc579f5:0x9c5d337b098479!8m2!3d-15.7955775!4d-47.9509147!16s%2Fg%2F11qyd90b1v!19sChIJ9XnFz9AxWpMReYQJezNdnAA?authuser=0&hl=pt-BR&rclk=1","new"
"Way Promoções e Eventos I Agência de Eventos","produtora de eventos corporativos","St. de Habitações Individuais Sul QI 5 Centro Comercial Gilberto Salomão Lote F Bloco E, Sala 7 - Lago Sul, Brasília - DF, 71615-907","061982127816","michelle@waypromo.com.br","https://waypromo.com.br/","","https://www.instagram.com/waypromo","https://www.google.com.br/maps/place/Way+Promo%C3%A7%C3%B5es+e+Eventos+I+Ag%C3%AAncia+de+Eventos/data=!4m7!3m6!1s0x935a3bc1795d81b7:0x57f9703d7d1e0c6!8m2!3d-15.8461357!4d-47.8950315!16s%2Fg%2F11h3l0hgf0!19sChIJt4FdecE7WpMRxuDR1wOXfwU?authuser=0&hl=pt-BR&rclk=1","new"
"Rudher Som e Iluminação","produtora de eventos corporativos","Av. Brasília, 6810 - Novo Mundo, Curitiba - PR, 81020-010","041988489489","atendimento@rudhersomeluz.com.br","http://www.rudhersomeluz.com.br/","","https://www.instagram.com/rudhersomeluz","https://www.google.com.br/maps/place/Rudher+Som+e+Ilumina%C3%A7%C3%A3o/data=!4m7!3m6!1s0x94dcfb2bce237eb9:0x4cdec4f74b87d825!8m2!3d-25.49562!4d-49.276991!16s%2Fg%2F11m770vqxc!19sChIJuX4jziv73JQRJdiHS_fE3kw?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Grés Gastronomia e Empório","produtora de eventos corporativos","R. Saldanha Marinho, 1582 - Centro, Curitiba - PR, 80430-160","04134026270","gerencia@gresgastronomia.com.br","https://www.gresgastronomia.com.br/?utm_source=google_my_business","https://www.linkedin.com/company/gres-gastronomia","https://www.instagram.com/gresgastronomia","https://www.google.com.br/maps/place/Gr%C3%A9s+Gastronomia+e+Emp%C3%B3rio/data=!4m7!3m6!1s0x94dce34d8c6a9941:0x9dd9d9347007e221!8m2!3d-25.43409!4d-49.286517!16s%2Fg%2F11jh1530_4!19sChIJQZlqjE3j3JQRIeIHcDTZ2Z0?authuser=0&hl=pt-BR&rclk=1","new"
"RSPROMO e RCPROMO EVENTOS CORPORATIVOS","produtora de eventos corporativos","Rua Eduardo Aguirre Calabresi, 161 - Cristo Rei, Curitiba - PR, 80050-390","041996416886","RSPROMO@YAHOO.COM","http://rogeriosalomao.wixsite.com/rspromoeventos","","","https://www.google.com.br/maps/place/RSPROMO+e+RCPROMO+EVENTOS+CORPORATIVOS/data=!4m7!3m6!1s0x94dce5042981b05b:0x607c385c259c5980!8m2!3d-25.4332626!4d-49.2462018!16s%2Fg%2F11g10hcz0x!19sChIJW7CBKQTl3JQRgFmcJVw4fGA?authuser=0&hl=pt-BR&rclk=1","new"
"Mistagoo Eventos","produtora de eventos corporativos","R. Guaianazes, 1045 - Vila Izabel, Curitiba - PR, 80320-114","041996544100","","https://mistagoo.com.br/","","https://www.instagram.com/mistagooagencia","https://www.google.com.br/maps/place/Mistagoo+Eventos/data=!4m7!3m6!1s0x94dce379dfce4c97:0x4591a4f93f18d89b!8m2!3d-25.4633262!4d-49.293017!16s%2Fg%2F11cmn6729n!19sChIJl0zO33nj3JQRm9gYP_mkkUU?authuser=0&hl=pt-BR&rclk=1","extracted"
"Velox Eventos Corporativos","produtora de eventos corporativos","R. Fernando Simas, 705 - Bigorrilho, Curitiba - PR, 80430-190","04130891979","","http://veloxeventos.com/","","","https://www.google.com.br/maps/place/Velox+Eventos+Corporativos/data=!4m7!3m6!1s0x94dce38f5eb2f0ed:0x4efa84047bdb6fab!8m2!3d-25.4299055!4d-49.2899064!16s%2Fg%2F11c2nnhr31!19sChIJ7fCyXo_j3JQRq2_bewSE-k4?authuser=0&hl=pt-BR&rclk=1","extracted"
"Zoli Eventos Exclusivos by Cris Lissoni","produtora de eventos corporativos","Rua Wenceslau Glaser, 132 - Vila Izabel, Curitiba - PR, 80320-340","041992663450","","http://zolieventos.com.br/","","https://www.instagram.com/zolieventosexclusivos","https://www.google.com.br/maps/place/Zoli+Eventos+Exclusivos+by+Cris+Lissoni/data=!4m7!3m6!1s0x94dce36f7a15c84f:0xf495bf2f61b44d54!8m2!3d-25.4569289!4d-49.300827!16s%2Fg%2F11f7tlmpk1!19sChIJT8gVem_j3JQRVE20YS-_lfQ?authuser=0&hl=pt-BR&rclk=1","extracted"
"Agência Esfera","produtora de eventos corporativos","Av. Rep. Argentina, 1228 - Água Verde, Curitiba - PR, 80610-260","04133404300","administrativo@agenciaesfera.com.br","https://agenciaesfera.com.br/","https://www.linkedin.com/company/agencia-esfera","https://www.instagram.com/agencia_esfera","https://www.google.com.br/maps/place/Ag%C3%AAncia+Esfera/data=!4m7!3m6!1s0x94dce385f11942c7:0x2bb39b9ff1afef0f!8m2!3d-25.4573967!4d-49.2889744!16s%2Fg%2F1q6cfqpxl!19sChIJx0IZ8YXj3JQRD--v8Z-bsys?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Luminy Eventos","produtora de eventos corporativos","R. Albino Silva, 16 - Barracão 4 - Bom Retiro, Curitiba - PR, 80520-210","041999349026","","https://instagram.com/luminyeventos?igshid=YmMyMTA2M2Y=","","","https://www.google.com.br/maps/place/Luminy+Eventos/data=!4m7!3m6!1s0x94dce59504691733:0x51cf9f59439dc658!8m2!3d-25.4179862!4d-49.2767893!16s%2Fg%2F11tf9hhsj8!19sChIJMxdpBJXl3JQRWMadQ1mfz1E?authuser=0&hl=pt-BR&rclk=1","extracted"
"Elementos Produção de Eventos","produtora de eventos corporativos","Av. Raja Gabáglia, 3117 - São Bento, Belo Horizonte - MG, 30380-103","031992932815","contato@elementosproducaodeeventos.com.br","https://elementosproducaodeeventos.com.br/","https://www.linkedin.com/company/elementos-produ%C3%A7%C3%A3o-de-eventos","https://www.instagram.com/elementosproducaodeeventos","https://www.google.com.br/maps/place/Elementos+Produ%C3%A7%C3%A3o+de+Eventos/data=!4m7!3m6!1s0x2a406877c55f1c6b:0x1c0c2061b5d14a3b!8m2!3d-19.9622297!4d-43.9564985!16s%2Fg%2F11y2dmj25t!19sChIJaxxfxXdoQCoRO0rRtWEgDBw?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Sama Produções e Eventos","produtora de eventos corporativos","R. Siracusa, 83 - Bandeirantes (Pampulha), Belo Horizonte - MG, 31340-530","03132874112","eventos@samaproducoes.com","http://www.samaproducoes.com.br/","https://www.linkedin.com/in/sama-produ%C3%A7%C3%B5es-e-eventos-1ab665195/","https://www.instagram.com/sama.producoes","https://www.google.com.br/maps/place/Sama+Produ%C3%A7%C3%B5es+e+Eventos/data=!4m7!3m6!1s0xa68fe27e11bf27:0xfca3558ed2870bca!8m2!3d-19.8598111!4d-43.9841664!16s%2Fg%2F11bw5_lqrh!19sChIJJ78RfuKPpgARyguH0o5Vo_w?authuser=0&hl=pt-BR&rclk=1","new"
"Bravo Brasil Eventos","produtora de eventos corporativos","R. Tancredo da Silva Pinto, 114 - Silveira, Belo Horizonte - MG, 31140-490","03133181209","bravo@bravobrasil.com","http://www.bravobrasil.com/","https://www.linkedin.com/company/bravo-brasil","https://www.instagram.com/bravobrasilbh","https://www.google.com.br/maps/place/Bravo+Brasil+Eventos/data=!4m7!3m6!1s0xa69764a789d05d:0x500d792856fd6d51!8m2!3d-19.8952941!4d-43.9293866!16s%2Fg%2F1vr1xw8z!19sChIJXdCJp2SXpgARUW39Vih5DVA?authuser=0&hl=pt-BR&rclk=1","new"
"Gas Produtora - Produção e Marketing de Eventos (Alto Padrão)","produtora de eventos corporativos","Rua Contria, 734 - Alto Barroca, Belo Horizonte - State of Minas Gerais Alto - Barroca, Belo Horizonte - MG, 30431-028","031994693040","eben@eyebytes.com","https://gasprodutora.com/","https://www.linkedin.com/company/20341355","https://www.instagram.com/gasprodutora","https://www.google.com.br/maps/place/Gas+Produtora+-+Produ%C3%A7%C3%A3o+e+Marketing+de+Eventos+%28Alto+Padr%C3%A3o%29/data=!4m7!3m6!1s0xa699f9e5b844c7:0x8bdd97876c610804!8m2!3d-19.9320465!4d-43.9696227!16s%2Fg%2F11f_4p7plg!19sChIJx0S45fmZpgARBAhhbIeX3Ys?authuser=0&hl=pt-BR&rclk=1","new"
"Perfeitto Produções","produtora de eventos corporativos","Av. Pres. Antônio Carlos, 8100 - Pampulha, Belo Horizonte - MG, 31270-672","031997288919","","http://www.perfeittoproducoes.com.br/","","","https://www.google.com.br/maps/place/Perfeitto+Produ%C3%A7%C3%B5es/data=!4m7!3m6!1s0xa69114ddabc2b5:0x4f0e7a9eb60f4ae6!8m2!3d-19.8502524!4d-43.9637101!16s%2Fg%2F11jt6tk5mr!19sChIJtcKr3RSRpgAR5koPtp56Dk8?authuser=0&hl=pt-BR&rclk=1","extracted"
"Panda Inteligência em Eventos","produtora de eventos corporativos","R. Antônio de Albuquerque, 301 - Savassi, Belo Horizonte - MG, 30112-010","03121082121","comercial@pandaevents.com.br","http://www.pandaevents.com.br/","https://www.linkedin.com/company/panda-promo%C3%A7%C3%B5es-e-eventos","https://www.instagram.com/pandaieventos","https://www.google.com.br/maps/place/Panda+Intelig%C3%AAncia+em+Eventos/data=!4m7!3m6!1s0xa699c517e34e43:0x4ba42a8b35cbe73d!8m2!3d-19.9388063!4d-43.9335353!16s%2Fg%2F1v420pp3!19sChIJQ07jF8WZpgARPefLNYsqpEs?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Diamond Produtora Internacional","produtora de eventos corporativos","R. Prof. Raimundo Nonato, 21 - Santa Tereza, Belo Horizonte - MG, 31010-520","031998048200","","https://diamondprodutora.com.br/","","","https://www.google.com.br/maps/place/Diamond+Produtora+Internacional/data=!4m7!3m6!1s0xa69b6d4c43f4b9:0xd3333bfdfb2c33fc!8m2!3d-19.9223874!4d-43.9374713!16s%2Fg%2F11lw83r0s_!19sChIJufRDTG2bpgAR_DMs-_07M9M?authuser=0&hl=pt-BR&rclk=1","extracted"
"Trion Produção e Promoção de Eventos","produtora de eventos corporativos","Av. Raja Gabáglia, nº 1.617 - 5º Andar - Luxemburgo, Belo Horizonte - MG, 30380-435","031991162579","","https://www.instagram.com/trion_eventos/","","","https://www.google.com.br/maps/place/Trion+Produ%C3%A7%C3%A3o+e+Promo%C3%A7%C3%A3o+de+Eventos/data=!4m7!3m6!1s0xa697a0ed6a0d65:0x6ccc413bb9c9ac00!8m2!3d-19.9447917!4d-43.9566043!16s%2Fg%2F11s4zbydwg!19sChIJZQ1q7aCXpgARAKzJuTtBzGw?authuser=0&hl=pt-BR&rclk=1","extracted"
"Miro Arte Comunicação Visual","cenografia para eventos","R. Acioli de Vasconcelos, 53 - Mooca, São Paulo - SP, 03162-035","01126923962","contato@miroarte.com.br","http://www.miroarte.com.br/","https://www.linkedin.com/company/miro-arte-comunica-o-visual","https://www.instagram.com/comunicacaovisual","https://www.google.com.br/maps/place/Miro+Arte+Comunica%C3%A7%C3%A3o+Visual/data=!4m7!3m6!1s0x94ce59376896561b:0x87089610f3d1df5c!8m2!3d-23.552705!4d-46.602186!16s%2Fg%2F11b7x27dz_!19sChIJG1aWaDdZzpQRXN_R8xCWCIc?authuser=0&hl=pt-BR&rclk=1","generic_email"
"R1 Audiovisual","cenografia para eventos","R. do Fico, 30 - Vila Monumento, São Paulo - SP, 04201-000","01155852241","","http://www.r1grupo.com.br/","","https://www.instagram.com/somosgrupor1","https://www.google.com.br/maps/place/R1+Audiovisual/data=!4m7!3m6!1s0x15765aa6953dbfb:0x1a5a8c1389c34ad6!8m2!3d-23.576492!4d-46.608482!16s%2Fg%2F1ptx628nn!19sChIJ-9tTaaplVwER1krDiROMWho?authuser=0&hl=pt-BR&rclk=1","extracted"
