empresa,nicho,cidade,telefone,email,site,linkedin,instagram,google_maps_url,status
"Clinica Premium Juvevê","clínica odontológica","R. Bom Jesus, 82 - Juvevê, Curitiba - PR, 80035-010","041999439053","","https://www.clinicapremiumcuritiba.com.br/","","https://www.instagram.com/clinicapremiumcuritiba","https://www.google.com.br/maps/place/Clinica+Premium+Juvev%C3%AA/data=!4m7!3m6!1s0x94dce426884888ab:0x28ef46a160e55e4f!8m2!3d-25.4102526!4d-49.256398!16s%2Fg%2F11t0r8p7m7!19sChIJq4hIiCbk3JQRT17lYKFG7yg?authuser=0&hl=pt-BR&rclk=1","has_website"
"Clínica Castell","clínica odontológica","Av. Pres. Getúlio Vargas, 2561 - Água Verde, Curitiba - PR, 80240-040","041999660498","","http://clinicacastell.com.br/","","","https://www.google.com.br/maps/place/Cl%C3%ADnica+Castell/data=!4m7!3m6!1s0x94dce47f54aca7a7:0x83e7ce00d635437b!8m2!3d-25.4497547!4d-49.2837775!16s%2Fg%2F1vgx1xmc!19sChIJp6esVH_k3JQRe0M11gDO54M?authuser=0&hl=pt-BR&rclk=1","has_website"
"Clínica Curitiba de Odontologia","clínica odontológica","R. Dr. Alexandre Gutierrez, 572 - Água Verde, Curitiba - PR, 80240-130","04131214141","contato@mintcream-crocodile-568214.hostingersite.com","http://www.clinicacuritiba.com/","","https://www.instagram.com/clinicacuritiba","https://www.google.com.br/maps/place/Cl%C3%ADnica+Curitiba+de+Odontologia/data=!4m7!3m6!1s0x94dce387681890ab:0x9176aaa8aafb0801!8m2!3d-25.4485795!4d-49.2848355!16s%2Fg%2F11c58912wd!19sChIJq5AYaIfj3JQRAQj7qqiqdpE?authuser=0&hl=pt-BR&rclk=1","has_website"
"Centro Odontológico Pio XII - Dentista 24h","clínica odontológica","Av. Silva Jardim, 1347 - Rebouças, Curitiba - PR, 80250-200","04132326195","atendimento@odontopioxii.com.br","http://www.odontopioxii.com.br/","https://maps.google.com.br/maps?sca_esv=99e60bb1754c5a2c&output=search&q=Centro+Odontol%C3%B3gico+Pio+XII+-+Dentista+24h+site:linkedin.com/company&source=lnms&fbs=ADc_l-acAb_3MMOAUx0zmbUpgBqRNDksEaVrhivIH8sZJpxqoTq330TkReHURF1S6Ftwdak540yEjDm2Oa4bvTde1-GkIGluzblKnZOxpXkoZrODGG9k3FSwh_OgX4CWe7--byb5jxYQ_jrQXKWIQPmXklE8kgSl6-O-9fjRa4RhiLwaZTQd6tocJ0AGAa4X_zHRHfx2RGMEoRtKUU2W2ur3nF-RPRqBBA&entry=mc&ved=1t:200715&ictx=111","https://www.instagram.com/odontopioxii24h","https://www.google.com.br/maps/place/Centro+Odontol%C3%B3gico+Pio+XII+-+Dentista+24h/data=!4m7!3m6!1s0x94dce4654f4d99cd:0xa7153606356ea638!8m2!3d-25.4421927!4d-49.2735644!16s%2Fg%2F1tmxgq0k!19sChIJzZlNT2Xk3JQROKZuNQY2Fac?authuser=0&hl=pt-BR&rclk=1","has_website"
"OralClin - Clínica Odontológica em Curitiba","clínica odontológica","Av. N. Sra. Aparecida, 599 - Seminário, Curitiba - PR, 80440-000","04133453111","oralclin@oralclin.com.br","https://oralclin.com.br/","","https://www.instagram.com/oralclincuritiba","https://www.google.com.br/maps/place/OralClin+-+Cl%C3%ADnica+Odontol%C3%B3gica+em+Curitiba/data=!4m7!3m6!1s0x94dce3654550fa57:0x1615146a3e3b98d3!8m2!3d-25.4497554!4d-49.3043036!16s%2Fg%2F1hc5b5dm7!19sChIJV_pQRWXj3JQR05g7PmoUFRY?authuser=0&hl=pt-BR&rclk=1","has_website"
"Clínica Physalis","clínica odontológica","Alameda Princesa Izabel, 964 - Bigorrilho, Curitiba - PR, 80730-080","04137799077","contato@clinicaphysalis.com.br","http://www.clinicaphysalis.com.br/","","https://www.instagram.com/clinicaphysalis","https://www.google.com.br/maps/place/Cl%C3%ADnica+Physalis/data=!4m7!3m6!1s0x94dce3f42d1cd751:0x1bb45d434bbc2a05!8m2!3d-25.4312457!4d-49.2866813!16s%2Fg%2F11fzt5b34c!19sChIJUdccLfTj3JQRBSq8S0NdtBs?authuser=0&hl=pt-BR&rclk=1","has_website"
"Clinident Clínica","clínica odontológica","R. Mariano Torres, 555 - Centro, Curitiba - PR, 80060-120","04132641984","","http://clinident24h.com.br/","","https://www.instagram.com/clinident24horas","https://www.google.com.br/maps/place/Clinident+Cl%C3%ADnica/data=!4m7!3m6!1s0x94dce441bd7b57ff:0xea9bdf288ad34311!8m2!3d-25.431216!4d-49.262011!16s%2Fg%2F1tfrnh57!19sChIJ_1d7vUHk3JQREUPTiijfm-o?authuser=0&hl=pt-BR&rclk=1","has_website"
"Dentista Porto Alegre | Clínica Dental Center","clínica odontológica","R. Gen. Vitorino, 305 - 7 andar - Centro Histórico, Porto Alegre - RS, 90020-171","05132251122","contato@dentistaportoalegre.com.br","http://www.dentistaportoalegre.com.br/","","https://www.instagram.com/clinica.dentalcenter","https://www.google.com.br/maps/place/Dentista+Porto+Alegre+%7C+Cl%C3%ADnica+Dental+Center/data=!4m7!3m6!1s0x95197907cbf5f4bd:0x8350219c9edd8058!8m2!3d-30.030598!4d-51.223675!16s%2Fg%2F1tfv68zn!19sChIJvfT1ywd5GZURWIDdnpwhUIM?authuser=0&hl=pt-BR&rclk=1","has_website"
"Sorridents Porto Alegre Clinica Odontológica / Dentista","clínica odontológica","R. dos Andradas, 1745 - Centro Histórico, Porto Alegre - RS, 90020-013","05133405959","rs.portoalegrecentro@sorridents.com.br","https://sorridentsportoalegre.com.br/","","https://www.instagram.com/sorridents_portoalegrecentro","https://www.google.com.br/maps/place/Sorridents+Porto+Alegre+Clinica+Odontol%C3%B3gica+%2F+Dentista/data=!4m7!3m6!1s0x9519793d86ce2e57:0x4949903179dcdf30!8m2!3d-30.0297628!4d-51.224009!16s%2Fg%2F11ry3rbqw0!19sChIJVy7Ohj15GZURMN_ceTGQSUk?authuser=0&hl=pt-BR&rclk=1","has_website"
"Clínica Odontológica | Rede Odonto Porto Alegre","clínica odontológica","Tv. Eng. Acilino de Carvalho, 10 - 4º andar - Centro Histórico, Porto Alegre - RS, 90010-200","05123123912","","https://www.redeodonto.com.br/rede-odonto-porto-alegre","","","https://www.google.com.br/maps/place/Cl%C3%ADnica+Odontol%C3%B3gica+%7C+Rede+Odonto+Porto+Alegre/data=!4m7!3m6!1s0x9519790f65d9ee7d:0x36c6053951483898!8m2!3d-30.0302387!4d-51.2280939!16s%2Fg%2F11bwp2b27z!19sChIJfe7ZZQ95GZURmDhIUTkFxjY?authuser=0&hl=pt-BR&rclk=1","broken_website"
"Pronto Socorro Dentário - Clínica Odontológica 24 Horas","clínica odontológica","Av. Venâncio Aires, 1111 - Farroupilha, Porto Alegre - RS, 90040-193","05132256499","","http://www.psdentario.com.br/","","","https://www.google.com.br/maps/place/Pronto+Socorro+Dent%C3%A1rio+-+Cl%C3%ADnica+Odontol%C3%B3gica+24+Horas/data=!4m7!3m6!1s0x9519784d9987ef33:0xbbac1087cf6d1d98!8m2!3d-30.0375363!4d-51.2098488!16s%2Fg%2F1pv0ymw05!19sChIJM--HmU14GZURmB1tz4cQrLs?authuser=0&hl=pt-BR&rclk=1","has_website"
"Dra Jéssica Soares | Consulta | Bruxismo | Facetas | Clareamento | Restauração | Revisão | Periodontia DENTISTA PORTO ALEGRE","clínica odontológica","Av. Osvaldo Aranha, 1022 - Bom Fim, Porto Alegre - RS, 90035-191","051984350875","suporte@doctoralia.com.br","https://www.doctoralia.com.br/jessica-b-soares/dentista/porto-alegre","https://www.linkedin.com/in/j%C3%A9ssicaborbasoares","https://www.instagram.com/dentista.jessicaborbasoares","https://www.google.com.br/maps/place/Dra+J%C3%A9ssica+Soares+%7C+Consulta+%7C+Bruxismo+%7C+Facetas+%7C+Clareamento+%7C+Restaura%C3%A7%C3%A3o+%7C+Revis%C3%A3o+%7C+Periodontia+DENTISTA+PORTO+ALEGRE/data=!4m7!3m6!1s0x95197919fe009303:0x5451d01c095f47c0!8m2!3d-30.0346111!4d-51.2119431!16s%2Fg%2F11vbqd02wb!19sChIJA5MA_hl5GZURwEdfCRzQUVQ?authuser=0&hl=pt-BR&rclk=1","has_website"
"Sorrir Bem Clínica Odontológica","clínica odontológica","R. Dr. Flores, 383/601 - Centro Histórico, Porto Alegre - RS, 90020-123","05132420060","","https://lp.clinicasorrirbem.com.br/sorrirbem/","","","https://www.google.com.br/maps/place/Sorrir+Bem+Cl%C3%ADnica+Odontol%C3%B3gica/data=!4m7!3m6!1s0x951979063b3ba4b5:0x166788c98956ed0c!8m2!3d-30.0306241!4d-51.2248747!16s%2Fg%2F11cjkh1cmc!19sChIJtaQ7OwZ5GZURDO1WicmIZxY?authuser=0&hl=pt-BR&rclk=1","broken_website"
"Integrare Odontologia","clínica odontológica","Av. Wenceslau Escobar, 3033 - Loja 208 - Tristeza, Porto Alegre - RS, 91900-000","05130840198","","https://www.integrarepoa.com.br/","","https://www.instagram.com/integrarepoa","https://www.google.com.br/maps/place/Integrare+Odontologia/data=!4m7!3m6!1s0x95198224ee82094d:0xa2fc5a01440a6f79!8m2!3d-30.114963!4d-51.2545862!16s%2Fg%2F1ptwvwf9m!19sChIJTQmC7iSCGZUReW8KRAFa_KI?authuser=0&hl=pt-BR&rclk=1","has_website"
"Odonto Clin","clínica odontológica","Av. Otto Niemeyer, 2344 - Cavalhada, Porto Alegre - RS, 91910-180","05132499888","","https://odontoclinpoa.com.br/","","https://www.instagram.com/odontoclinpoa","https://www.google.com.br/maps/place/Odonto+Clin/data=!4m7!3m6!1s0x9519839a57b33213:0x10d5108ad07b0f30!8m2!3d-30.1035608!4d-51.2360075!16s%2Fg%2F11h6nt9bpq!19sChIJEzKzV5qDGZURMA970IoQ1RA?authuser=0&hl=pt-BR&rclk=1","has_website"
"Clínica Odontológica Oral 360 Copacabana | Dentista","clínica odontológica","R. Figueiredo de Magalhães, 226 - Sobreloja, sala 201 a 205 - Copacabana, Rio de Janeiro - RJ, 22031-012","021995975729","faleconosco@oral360.com.br","http://www.oral360.com.br/","","https://www.instagram.com/clinicas.oral360","https://www.google.com.br/maps/place/Cl%C3%ADnica+Odontol%C3%B3gica+Oral+360+Copacabana+%7C+Dentista/data=!4m7!3m6!1s0x9bd55df880e3f3:0xcb61af14c378a4e1!8m2!3d-22.9700566!4d-43.1860331!16s%2Fg%2F11pqrr98q0!19sChIJ8-OA-F3VmwAR4aR4wxSvYcs?authuser=0&hl=pt-BR&rclk=1","has_website"
"Copacabana Odonto","clínica odontológica","R. Barata Ribeiro, 793 - sala 102-A - Copacabana, Rio de Janeiro - RJ, 22051-001","02121462006","","https://copacabanaodonto.com.br/","","https://www.instagram.com/copacabanaodonto","https://www.google.com.br/maps/place/Copacabana+Odonto/data=!4m7!3m6!1s0x99800682e0b94d:0xc86d4bb49c6d6b0e!8m2!3d-22.9766702!4d-43.1924406!16s%2Fg%2F11f404n8r_!19sChIJTbngggaAmQARDmttnLRLbcg?authuser=0&hl=pt-BR&rclk=1","has_website"
"Odontoarte Rio | Odontologia Especializada","clínica odontológica","Av. Rio Branco, 156 - SALA 1001 - Centro, Rio de Janeiro - RJ, 20040-003","021988343607","odontoarterio2@gmail.com","http://odontoarterio.com/","","https://www.instagram.com/odontoarterio","https://www.google.com.br/maps/place/Odontoarte+Rio+%7C+Odontologia+Especializada/data=!4m7!3m6!1s0x997f608f45046d:0x849542cc48b0720d!8m2!3d-22.9070328!4d-43.1773783!16s%2Fg%2F11g739ww19!19sChIJbQRFj2B_mQARDXKwSMxClYQ?authuser=0&hl=pt-BR&rclk=1","has_website"
"IRio Odontologia - Clínica Odontológica na Barra da Tijuca","clínica odontológica","Av. das Américas, 3301 - Bloco 03 - Barra da Tijuca, Rio de Janeiro - RJ, 22631-004","021989003446","","https://irioodonto.com.br/","https://www.linkedin.com/company/irioodontologia","https://www.instagram.com/iriobarradatijuca","https://www.google.com.br/maps/place/IRio+Odontologia+-+Cl%C3%ADnica+Odontol%C3%B3gica+na+Barra+da+Tijuca/data=!4m7!3m6!1s0x9bda40a2d97f47:0x78998236ac347ae5!8m2!3d-23.000922!4d-43.3445401!16s%2Fg%2F1ptydffkb!19sChIJR3_ZokDamwAR5Xo0rDaCmXg?authuser=0&hl=pt-BR&rclk=1","has_website"
"Clínica Sorrio | Implante Dentário | Dentista de emergência | Clínica odontológica | Copacabana | Rio de Janeiro - RJ","clínica odontológica","R. Barata Ribeiro, 529 - Loja A - Copacabana, Rio de Janeiro - RJ, 22041-011","02139595277","contato@sorrio.com.br","https://www.sorrio.com.br/","","https://www.instagram.com/clinicasorrio","https://www.google.com.br/maps/place/Cl%C3%ADnica+Sorrio+%7C+Implante+Dent%C3%A1rio+%7C+Dentista+de+emerg%C3%AAncia+%7C+Cl%C3%ADnica+odontol%C3%B3gica+%7C+Copacabana+%7C+Rio+de+Janeiro+-+RJ/data=!4m7!3m6!1s0x9bd544b8b870bd:0xc340e1fb3bc60719!8m2!3d-22.9705723!4d-43.1883009!16s%2Fg%2F1tdpn9hy!19sChIJvXC4uETVmwARGQfGO_vhQMM?authuser=0&hl=pt-BR&rclk=1","has_website"
"Odoclyni | Urgência Odontológica 24h - Leblon","clínica odontológica","Rua Almirante Guilhem, 262 - Lj A - Leblon, Rio de Janeiro - RJ, 22440-000","02125125234","leblon@odoclyni.com.br","https://www.odoclyni.com.br/","","","https://www.google.com.br/maps/place/Odoclyni+%7C+Urg%C3%AAncia+Odontol%C3%B3gica+24h+-+Leblon/data=!4m7!3m6!1s0x9bd5cbeff369e1:0x543bd43691fc76d2!8m2!3d-22.984033!4d-43.2186545!16s%2Fg%2F11y2h68gyq!19sChIJ4Wnz78vVmwAR0nb8kTbUO1Q?authuser=0&hl=pt-BR&rclk=1","has_website"
"Centro Odontológico Carioca | Dentista Centro RJ","clínica odontológica","Av. Rio Branco, 185 - Sala 213 - Centro, Rio de Janeiro - RJ, 20040-007","021996790295","contato@centroodontologicocarioca.com.br","https://www.centroodontologicocarioca.com.br/","","https://www.instagram.com/centroodontologicocarioca","https://www.google.com.br/maps/place/Centro+Odontol%C3%B3gico+Carioca+%7C+Dentista+Centro+RJ/data=!4m7!3m6!1s0x15639607489213d:0x428b4d983340fc1c!8m2!3d-22.9074946!4d-43.1764409!16s%2Fg%2F1vc_rl6s!19sChIJPSGJdGA5VgERHPxAM5hNi0I?authuser=0&hl=pt-BR&rclk=1","has_website"
"DentalRio","clínica odontológica","Avenida das Américas, 500 Downtown Shopping, Bloco 22, Sala 214 - Portaria A - Barra da Tijuca, Rio de Janeiro - RJ, 22640-100","021992794180","dentalrio@dentalrio.com.br","http://www.dentalrio.com.br/","","","https://www.google.com.br/maps/place/DentalRio/data=!4m7!3m6!1s0x9bd0a4d69ab861:0xd3570b8d81d2dbb!8m2!3d-23.003571!4d-43.317307!16s%2Fg%2F1wf2328x!19sChIJYbia1qTQmwARuy0d2LhwNQ0?authuser=0&hl=pt-BR&rclk=1","has_website"
"COB - Centro Odontológico de Brasília","clínica odontológica","SRTVS Qd 701 Bloco K sala 217 - Asa Sul, Brasília - DF, 70331-701","06132013300","","https://www.instagram.com/cob.odontologia/","","","https://www.google.com.br/maps/place/COB+-+Centro+Odontol%C3%B3gico+de+Bras%C3%ADlia/data=!4m7!3m6!1s0x935a3ae8cfffffff:0x55195d2ec8295227!8m2!3d-15.7972516!4d-47.8947308!16s%2Fg%2F11fyxc3hwb!19sChIJ____z-g6WpMRJ1IpyC5dGVU?authuser=0&hl=pt-BR&rclk=1","has_website"
"Instituto Odontológico Brasília","clínica odontológica","SRTVS QUADRA 701 BLOCO E LOTES 1/3 SALA 510, Brasília - DF, 70340-901","061981659608","","","","","https://www.google.com.br/maps/place/Instituto+Odontol%C3%B3gico+Bras%C3%ADlia/data=!4m7!3m6!1s0x935a3b963cbfa61b:0x1a076bbf2cdbef1!8m2!3d-15.7978489!4d-47.8931405!16s%2Fg%2F11fvsvtrtx!19sChIJG6a_PJY7WpMR8b7N8rt2oAE?authuser=0&hl=pt-BR&rclk=1","no_website"
"Clínica Blu | Dentista em Brasília","clínica odontológica","Setor de Diversões Norte Conjunto Nacional Torre Verde Sala 4017 - Asa Norte, Brasília - DF, 70077-900","061983413338","Prancheta-55@3x-scaled.png","https://www.clinicablu.com.br/","","https://www.instagram.com/bluodontologia","https://www.google.com.br/maps/place/Cl%C3%ADnica+Blu+%7C+Dentista+em+Bras%C3%ADlia/data=!4m7!3m6!1s0x935a3ae28a18b8cb:0xa127d547ad0851cb!8m2!3d-15.7909566!4d-47.883096!16s%2Fg%2F11gdjwhr0h!19sChIJy7gYiuI6WpMRy1EIrUfVJ6E?authuser=0&hl=pt-BR&rclk=1","has_website"
"Clínica Zelus Odontologia","clínica odontológica","Setor Comercial Sul Q. 6 Torre A Sala 906/908 - Asa Sul, Brasília - DF, 70307-902","061992694235","","https://clinicazelus.com.br/","","","https://www.google.com.br/maps/place/Cl%C3%ADnica+Zelus+Odontologia/data=!4m7!3m6!1s0x935a3b7e0c402fe9:0x7337fdf865a379a8!8m2!3d-15.7968985!4d-47.8921049!16s%2Fg%2F11smk72lj1!19sChIJ6S9ADH47WpMRqHmjZfj9N3M?authuser=0&hl=pt-BR&rclk=1","has_website"
"Clínica Ortobrasília - Dr Sidney Medeiros","clínica odontológica","Brasìlia shopping - scn quadra 05 bloco a, sala 907 - Asa Norte, Brasília - DF, 70715-900","061998683904","","http://www.ortobrasilia.com.br/","https://www.linkedin.com/company/ortobrasilia","https://www.instagram.com/ortobrasilia","https://www.google.com.br/maps/place/Cl%C3%ADnica+Ortobras%C3%ADlia+-+Dr+Sidney+Medeiros/data=!4m7!3m6!1s0x935a333ad308f069:0x2e0ddc1ec015455f!8m2!3d-15.7866585!4d-47.8892777!16s%2Fg%2F11b6hq9w4w!19sChIJafAI0zozWpMRX0UVwB7cDS4?authuser=0&hl=pt-BR&rclk=1","has_website"
"All Vida Odontologia","clínica odontológica","Venâncio Shopping, BL. B50, Sala 525, Asa Sul, Brasília – DF, 70333-900 - Asa Sul, Brasília - DF, 70333-900","061991250101","atendimento@allvida.com.br","https://allvida.com.br/odonto24h/","","https://www.instagram.com/allvidasaude","https://www.google.com.br/maps/place/All+Vida+Odontologia/data=!4m7!3m6!1s0x935a2fd48fc6dc1d:0x6c602f3726699dfb!8m2!3d-15.7960662!4d-47.8929301!16s%2Fg%2F11lcr58p9c!19sChIJHdzGj9QvWpMR-51pJjcvYGw?authuser=0&hl=pt-BR&rclk=1","has_website"
"CORE - Clínica Odontológica de Reabilitação e Estética","clínica odontológica","Torre B SCN Qd. 02, Salas 824 / 826 - Asa Norte, Brasília - DF, 70712-903","06133278109","","https://www.core.odo.br/","","https://www.instagram.com/waildamarla","https://www.google.com.br/maps/place/CORE+-+Cl%C3%ADnica+Odontol%C3%B3gica+de+Reabilita%C3%A7%C3%A3o+e+Est%C3%A9tica/data=!4m7!3m6!1s0x935a3afda580b429:0xa3ce6f0e70429e0a!8m2!3d-15.7869522!4d-47.8842066!16s%2Fg%2F11cp5scyll!19sChIJKbSApf06WpMRCp5CcA5vzqM?authuser=0&hl=pt-BR&rclk=1","has_website"
"iOrto","clínica odontológica","SCN quadra 5 bloco A número 50, SCN Q 5 Brasìlia shopping torre sul salas 205/206/207 - Asa Norte, Brasília - DF, 70715-000","06133286264","recepcaoiorto@gmail.com","http://www.iorto.com.br/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=4769806015743113222","","https://www.instagram.com/iortoclinica","https://www.google.com.br/maps/place/iOrto/data=!4m7!3m6!1s0x935a3afbea5539b9:0x24c1a41a6e075b93!8m2!3d-15.786767!4d-47.8889043!16s%2Fg%2F11b6hqlh1r!19sChIJuTlV6vs6WpMRk1sHbhqkwSQ?authuser=0&hl=pt-BR&rclk=1","has_website"
"Psicóloga em SP - Maristela Vallim Botari","psicólogo","Av. Paulista, 2001 - Jardim Paulista, São Paulo - SP, 01411-001","011950911931","CONTATO@PSICOLOGA-SP.COM.BR","https://www.psicologa-sp.com.br/","","https://www.instagram.com/psiconversa","https://www.google.com.br/maps/place/Psic%C3%B3loga+em+SP+-+Maristela+Vallim+Botari/data=!4m7!3m6!1s0x94ce5986c4729415:0x646bc68b1ece8566!8m2!3d-23.5596024!4d-46.6590927!16s%2Fg%2F11c57ynrym!19sChIJFZRyxIZZzpQRZoXOHovGa2Q?authuser=0&hl=pt-BR&rclk=1","has_website"
"Psicólogos Berrini","psicólogo","Rua Alcides Ricardini Neves, 12 - cj. 610 - Cidade Monções, São Paulo - SP, 04575-050","01145647707","imprensa@psicologosberrini.com.br","https://www.psicologosberrini.com.br/","https://www.linkedin.com/company/psicologosberrini","https://www.instagram.com/cantinhodapsicologa","https://www.google.com.br/maps/place/Psic%C3%B3logos+Berrini/data=!4m7!3m6!1s0x94ce50cb1aa590bf:0x7cecf9ff2455bbd5!8m2!3d-23.6082402!4d-46.6929395!16s%2Fg%2F1ptxdm9p2!19sChIJv5ClGstQzpQR1btVJP_57Hw?authuser=0&hl=pt-BR&rclk=1","has_website"
"Psico Vila Olímpia","psicólogo","R. Helena, 285 - Vila Olímpia, São Paulo - SP, 04552-050","011985946105","contato@psicovilaolimpia.com.br","https://www.psicovilaolimpia.com.br/","","","https://www.google.com.br/maps/place/Psico+Vila+Ol%C3%ADmpia/data=!4m7!3m6!1s0x94ce5736d2f9c3e7:0x29398a8185eeab67!8m2!3d-23.5936046!4d-46.6868123!16s%2Fg%2F11fjyms1lf!19sChIJ58P50jZXzpQRZ6vuhYGKOSk?authuser=0&hl=pt-BR&rclk=1","has_website"
"Clínica de Psicologia em Higienópolis | Doutoras da Mente","psicólogo","R. Sabará, 566 - 71 - Higienópolis, São Paulo - SP, 01239-010","011941523141","sos@doutorasdamente.com.br","https://doutorasdamente.com.br/","","https://www.instagram.com/doutorasdamente","https://www.google.com.br/maps/place/Cl%C3%ADnica+de+Psicologia+em+Higien%C3%B3polis+%7C+Doutoras+da+Mente/data=!4m7!3m6!1s0x94ce5974f51d37e3:0x88ad2a14c85a4bff!8m2!3d-23.5482598!4d-46.6557305!16s%2Fg%2F11yxxxlq5n!19sChIJ4zcd9XRZzpQR_0tayBQqrYg?authuser=0&hl=pt-BR&rclk=1","has_website"
"Psicóloga Paloma Cotta","psicólogo","Praça Sete de Setembro, 64 - Carneirinhos, João Monlevade - MG, 35830-000","031975167674","","https://www.facebook.com/palomacottapsi/","","","https://www.google.com.br/maps/place/Psic%C3%B3loga+Paloma+Cotta/data=!4m7!3m6!1s0xa5079c2228066b:0x81e74dc32180c16c!8m2!3d-19.808328!4d-43.1734719!16s%2Fg%2F11j0_ngpdj!19sChIJawYoIpwHpQARbMGAIcNN54E?authuser=0&hl=pt-BR&rclk=1","has_website"
"Psicóloga Luiza Tinoco | Psicóloga em São Paulo","psicólogo","R. Jericó - Sumarezinho, São Paulo - SP, 05435-040","011987194024","","","","","https://www.google.com.br/maps/place/Psic%C3%B3loga+Luiza+Tinoco+%7C+Psic%C3%B3loga+em+S%C3%A3o+Paulo/data=!4m7!3m6!1s0x94ce579f29af9c41:0xb648447b05fb9bc!8m2!3d-23.5519075!4d-46.689002!16s%2Fg%2F11yysrhbq0!19sChIJQZyvKZ9XzpQRvLlfsEeEZAs?authuser=0&hl=pt-BR&rclk=1","no_website"
"Psicólogos Paulista","psicólogo","","01145024455","imprensa@psicologospaulista.com.br","https://www.psicologospaulista.com.br/","","https://www.instagram.com/cantinhodapsicologa","https://www.google.com.br/maps/place/Psic%C3%B3logos+Paulista/data=!4m7!3m6!1s0x94ce59be8591c7d9:0xde28483caa439b4e!8m2!3d-23.3019264!4d-47.9124675!16s%2Fg%2F11clg809x5!19sChIJ2ceRhb5ZzpQRTptDqjxIKN4?authuser=0&hl=pt-BR&rclk=1","has_website"
"Júnia Toledo - Psicóloga em João Monlevade MG - atendimento online e presencial","psicólogo","Av. Getúlio Vargas, 5432 - Carneirinhos, João Monlevade - MG, 35930-003","031987828475","","https://www.juniatoledo.com.br/","http://www.linkedin.com/in/j%C3%BAnia-toledo-aaaa20281","https://www.instagram.com/junia.toledov","https://www.google.com.br/maps/place/J%C3%BAnia+Toledo+-+Psic%C3%B3loga+em+Jo%C3%A3o+Monlevade+MG+-+atendimento+online+e+presencial/data=!4m7!3m6!1s0xa5a97685d1bdff:0x83dd44ffbf4098e0!8m2!3d-19.8084732!4d-43.1797485!16s%2Fg%2F11kbfx3w1y!19sChIJ_73RhXappQAR4JhAv_9E3YM?authuser=0&hl=pt-BR&rclk=1","has_website"
"Clínica de Psicologia e Nutrição em Campinas","psicólogo","Shopping Jaraguá - R. Conceição, 233 - Centro, Campinas - SP, 13010-050","019995274281","","https://clinica.rochabemestar.com.br/","","","https://www.google.com.br/maps/place/Cl%C3%ADnica+de+Psicologia+e+Nutri%C3%A7%C3%A3o+em+Campinas/data=!4m7!3m6!1s0x94c8cfb3c8fbb91b:0x9a625037651d05c0!8m2!3d-22.9045159!4d-47.0572795!16s%2Fg%2F11gyz22yzr!19sChIJG7n7yLPPyJQRwAUdZTdQYpo?authuser=0&hl=pt-BR&rclk=1","has_website"
"⭐Psicóloga Campinas Karen Benassi | Clínica Psicologia Campinas - Psicoterapia Online Presencial📲Chame WhatsApp Botão Site👇","psicólogo","no quarto andar - Rua Dr. Costa Aguiar, 98 - Sala 44 - Centro, Campinas - SP, 13010-060","019989961585","","https://sites.google.com/view/psikarenbenassi/","","","https://www.google.com.br/maps/place/%E2%AD%90Psic%C3%B3loga+Campinas+Karen+Benassi+%7C+Cl%C3%ADnica+Psicologia+Campinas+-+Psicoterapia+Online+Presencial%F0%9F%93%B2Chame+WhatsApp+Bot%C3%A3o+Site%F0%9F%91%87/data=!4m7!3m6!1s0x94c8c79432b57801:0x489af4c3a999ecc7!8m2!3d-22.9084005!4d-47.0651249!16s%2Fg%2F11fn9_yjvl!19sChIJAXi1MpTHyJQRx-yZqcP0mkg?authuser=0&hl=pt-BR&rclk=1","has_website"
